,Reactions,Rules,delta G,delta H,delta S,H_reactant_sum,H_product_sum,S_reactant_sum,S_product_sum,R_1,R_2,R_3,P_1,P_2,P_3,R1_Num_of_C,R1_Num_of_db,R1_Num_of_aro,R1_Num_of_cyc,R1_Atypical_aro,P1_Num_of_aro,P1_Num_of_cyc,P1_Atypical_aro,deH_in_cyc,deH_+aromatic,Groups
985,C(=CC=CCCCC)C.[HH]>>C(=CCCCC)CCC,Hydrogenation,-53.75827571680494,-91.21600553672761,-125.63384142184361,-926884.7578975483,-926975.973903085,567.7619626385432,442.1281212166996,C(=CC=CCCCC)C,[HH],,C(=CCCCC)CCC,,,9,2,0,0,0,0,0,0,0,0,D
986,C(=CC=CCCCC)C.[HH]>>C(=CCCCCCC)C,Hydrogenation,-53.99085528492656,-86.75016946194228,-109.8752781385736,-926884.7578975483,-926971.5080670102,567.7619626385432,457.8866844999696,C(=CC=CCCCC)C,[HH],,C(=CCCCCCC)C,,,9,2,0,0,0,0,0,0,0,0,D
987,C(=CC=CCCCC)C>>C1(=CC=CCC1CC)C.[HH],CyclizationA,8.693631383125837,31.484590836334974,76.44125256820104,-923829.2490087983,-923797.7644179619,437.0819626385432,513.5232152067442,C(=CC=CCCCC)C,,,C1(=CC=CCC1CC)C,[HH],,9,2,0,0,0,0,0,0,0,0,C
988,C(=CC=CCCCC)C>>C1(=CC)C(CCC=C1)C.[HH],CyclizationA,7.1662139274824455,31.21963446296286,80.67556778628347,-923829.2490087983,-923798.0293743353,437.0819626385432,517.7575304248267,C(=CC=CCCCC)C,,,C1(=CC)C(CCC=C1)C,[HH],,9,2,0,0,0,0,0,0,0,0,C
989,C(=CC=CCCCC)C>>C1(=CCCCC1)C=CC.[HH],CyclizationA,11.566922825586953,37.56123025040142,87.18533431096586,-923829.2490087983,-923791.6877785479,437.0819626385432,524.267296949509,C(=CC=CCCCC)C,,,C1(=CCCCC1)C=CC,[HH],,9,2,0,0,0,0,0,0,0,0,C
990,C(=CC=CCCCC)C>>C1(C=CC=CC1)CCC.[HH],CyclizationA,21.133948802062402,48.337289254995994,91.24045095734897,-923829.2490087983,-923780.9117195433,437.0819626385432,528.3224135958922,C(=CC=CCCCC)C,,,C1(C=CC=CC1)CCC,[HH],,9,2,0,0,0,0,0,0,0,0,C
991,C1(=CC=CCC1CCC)C>>c1(c(CCC)cccc1)C.[HH],Dehydrogenation,-47.17113902674249,-17.247837933595292,100.36324364630957,-1023750.3368053,-1023767.5846432336,433.1644567499533,533.5277003962628,C1(=CC=CCC1CCC)C,,,c1(c(CCC)cccc1)C,[HH],,10,2,0,1,0,1,1,0,1,1,D
992,C1(=CC=CCC1CCC)C>>C1(=CC=CCC1=CCC)C.[HH],Dehydrogenation,40.82481938576667,73.80216627358459,110.60656343390212,-1023750.3368053,-1023676.5346390264,433.1644567499533,543.7710201838554,C1(=CC=CCC1CCC)C,,,C1(=CC=CCC1=CCC)C,[HH],,10,2,0,1,0,0,1,0,0,0,B
993,C1(=CC=CCC1CCC)C>>C1(=CC=CCC1C=CC)C.[HH],Dehydrogenation,76.9105524449267,109.48463628755417,109.25401255283407,-1023750.3368053,-1023640.8521690124,433.1644567499533,542.4184693027873,C1(=CC=CCC1CCC)C,,,C1(=CC=CCC1C=CC)C,[HH],,10,2,0,1,0,0,1,0,0,0,A
994,C1(=CC=CCC1CCC)C>>C1(=CC=CCC1CC=C)C.[HH],Dehydrogenation,81.96097079206248,114.56924338988028,109.36868219962366,-1023750.3368053,-1023635.7675619101,433.1644567499533,542.5331389495769,C1(=CC=CCC1CCC)C,,,C1(=CC=CCC1CC=C)C,[HH],,10,2,0,1,0,0,1,0,0,0,A
995,C1(=CC=CCC1CCC)C.[HH]>>C1(=CC=CCC1C)C.CC,Hydrogenolysis,-51.370404297832394,-41.79546420520637,32.11450643174919,-1026805.84569405,-1026847.6411582552,563.8444567499532,595.9589631817024,C1(=CC=CCC1CCC)C,[HH],,C1(=CC=CCC1C)C,CC,,10,2,0,1,0,0,1,0,0,0,D
996,C1(=CC=CCC1CCC)C.[HH]>>C1(=CC=CCC1CC)C.C,Hydrogenolysis,-50.4044826420956,-48.88062368007377,5.111048002756434,-1026805.84569405,-1026854.72631773,563.8444567499532,568.9555047527097,C1(=CC=CCC1CCC)C,[HH],,C1(=CC=CCC1CC)C,C,,10,2,0,1,0,0,1,0,0,0,D
997,C1(=CC=CCC1CCC)C.[HH]>>C1(C(CC=CC1)CCC)C,Hydrogenation,-59.389877531849095,-100.2873896866804,-137.17092790485094,-1026805.84569405,-1026906.1330837366,563.8444567499532,426.6735288451023,C1(=CC=CCC1CCC)C,[HH],,C1(C(CC=CC1)CCC)C,,,10,2,0,1,0,0,1,0,0,0,D
998,C1(=CC=CCC1CCC)C.[HH]>>C1(=CCCCC1CCC)C,Hydrogenation,-56.59314575698941,-98.23129536164925,-139.65503808371574,-1026805.84569405,-1026904.0769894116,563.8444567499532,424.1894186662375,C1(=CC=CCC1CCC)C,[HH],,C1(=CCCCC1CCC)C,,,10,2,0,1,0,0,1,0,0,0,D
999,C1=CC(=CC)C(CC)CC1>>C1(=CC)C(=CC)C=CCC1.[HH],Dehydrogenation,71.90799197472651,113.10390080302022,138.17175525169785,-1023751.2071834346,-1023638.1032826316,412.78627445516054,550.9580297068584,C1=CC(=CC)C(CC)CC1,,,C1(=CC)C(=CC)C=CCC1,[HH],,10,2,0,1,0,0,1,0,0,0,A
1000,C1=CC(=CC)C(CC)CC1>>C1(=CCC=CC1=CC)CC.[HH],Dehydrogenation,53.53099867864896,90.68462351325434,124.61386830322112,-1023751.2071834346,-1023660.5225599214,412.78627445516054,537.4001427583817,C1=CC(=CC)C(CC)CC1,,,C1(=CCC=CC1=CC)CC,[HH],,10,2,0,1,0,0,1,0,1,0,B
1001,C1=CC(=CC)C(CC)CC1>>C(=C)C1C(=CC)C=CCC1.[HH],Dehydrogenation,84.84971623437063,121.73133401572704,123.70155217627507,-1023751.2071834346,-1023629.4758494189,412.78627445516054,536.4878266314356,C1=CC(=CC)C(CC)CC1,,,C(=C)C1C(=CC)C=CCC1,[HH],,10,2,0,1,0,0,1,0,0,0,A
1002,C1=CC(=CC)C(CC)CC1>>C1(=CC)C(CC)C=CC=C1.[HH],Dehydrogenation,38.68417681045798,77.20362918381579,129.19487631513607,-1023751.2071834346,-1023674.0035542508,412.78627445516054,541.9811507702966,C1=CC(=CC)C(CC)CC1,,,C1(=CC)C(CC)C=CC=C1,[HH],,10,2,0,1,0,0,1,0,1,0,B
1003,C1=CC(=CC)C(CC)CC1.[HH]>>C1(=C)C(CC)CCC=C1.C,Hydrogenolysis,-46.91682001382822,-40.99313589162193,19.868133899735994,-1026806.7160721846,-1026847.7092080762,543.4662744551606,563.3344083548966,C1=CC(=CC)C(CC)CC1,[HH],,C1(=C)C(CC)CCC=C1,C,,10,2,0,1,0,0,1,0,0,0,D
1004,C1=CC(=CC)C(CC)CC1.[HH]>>C1(=CC)C(CCC=C1)C.C,Hydrogenolysis,-57.13727701427564,-48.27520191879012,29.723545515631486,-1026806.7160721846,-1026854.9912741034,543.4662744551606,573.1898199707921,C1=CC(=CC)C(CC)CC1,[HH],,C1(=CC)C(CCC=C1)C,C,,10,2,0,1,0,0,1,0,0,0,D
1005,C1=CC(=CC)C(CC)CC1.[HH]>>C1(=CC)C(CC)CCCC1,Hydrogenation,-56.02144416806044,-91.76295402168762,-119.87761144936167,-1026806.7160721846,-1026898.4790262063,543.4662744551606,423.58866300579894,C1=CC(=CC)C(CC)CC1,[HH],,C1(=CC)C(CC)CCCC1,,,10,2,0,1,0,0,1,0,0,0,D
1006,C1=CC(=CC)C(CC)CC1.[HH]>>C1=CC(C(CC)CC1)CC,Hydrogenation,-58.42073268858578,-94.5969550072914,-121.33564420159524,-1026806.7160721846,-1026901.3130271919,543.4662744551606,422.13063025356536,C1=CC(=CC)C(CC)CC1,[HH],,C1=CC(C(CC)CC1)CC,,,10,2,0,1,0,0,1,0,0,0,D
1007,C1(=CCCCC1C)C=CC>>C1(=CC=CCC1C)C=CC.[HH],Dehydrogenation,42.3167537853863,83.4712549947435,138.03287341726383,-1023741.1098776348,-1023657.63862264,413.2477806596493,551.2806540769132,C1(=CCCCC1C)C=CC,,,C1(=CC=CCC1C)C=CC,[HH],,10,2,0,1,0,0,1,0,1,0,B
1008,C1(=CCCCC1C)C=CC>>C1(=CCC=CC1C)C=CC.[HH],Dehydrogenation,71.01874550134184,108.57410851668101,125.96130476384093,-1023741.1098776348,-1023632.5357691181,413.2477806596493,539.2090854234903,C1(=CCCCC1C)C=CC,,,C1(=CCC=CC1C)C=CC,[HH],,10,2,0,1,0,0,1,0,1,0,A
1009,C1(=CCCCC1C)C=CC>>C1(=CCCC=C1C=CC)C.[HH],Dehydrogenation,74.00798901979321,121.95186534826644,160.80454914799003,-1023741.1098776348,-1023619.1580122865,413.2477806596493,574.0523298076394,C1(=CCCCC1C)C=CC,,,C1(=CCCC=C1C=CC)C,[HH],,10,2,0,1,0,0,1,0,1,0,A
1010,C1(=CCCCC1C)C=CC>>C1(=C)C(=CCCC1)C=CC.[HH],Dehydrogenation,70.82403943472796,109.96944987832103,131.294349970126,-1023741.1098776348,-1023631.1404277565,413.2477806596493,544.5421306297753,C1(=CCCCC1C)C=CC,,,C1(=C)C(=CCCC1)C=CC,[HH],,10,2,0,1,0,0,1,0,0,0,A
1011,C1(=CCCCC1C)C=CC.[HH]>>C1(=CCCCC1C)C=C.C,Hydrogenolysis,-52.03765863941377,-46.93104379053693,17.127670128716545,-1026796.6187663848,-1026843.5498101753,543.9277806596493,561.0554507883659,C1(=CCCCC1C)C=CC,[HH],,C1(=CCCCC1C)C=C,C,,10,2,0,1,0,0,1,0,0,0,D
1012,C1(=CCCCC1C)C=CC.[HH]>>C(=CC1C(CCCC1)C)C,Hydrogenation,-78.98520008721901,-115.055762154283,-120.98125798109675,-1026796.6187663848,-1026911.6745285391,543.9277806596493,422.9465226785526,C1(=CCCCC1C)C=CC,[HH],,C(=CC1C(CCCC1)C)C,,,10,2,0,1,0,0,1,0,0,0,D
1013,C1(=CCCCC1C)C=CC.[HH]>>C1(=CCCCC1C)CCC,Hydrogenation,-69.47129311237208,-104.62129984900821,-117.89370027380892,-1026796.6187663848,-1026901.2400662338,543.9277806596493,426.0340803858404,C1(=CCCCC1C)C=CC,[HH],,C1(=CCCCC1C)CCC,,,10,2,0,1,0,0,1,0,0,0,D
1014,C1(=CC=CC)CCCCC1>>C1(=CC=CC)C=CCCC1.[HH],Dehydrogenation,47.733048180508575,86.08167453180067,128.62192302965656,-1023739.2242595013,-1023653.1425849695,420.0264855169141,548.6484085465706,C1(=CC=CC)CCCCC1,,,C1(=CC=CC)C=CCCC1,[HH],,10,2,0,1,0,0,1,0,1,0,B
1015,C1(=CC=CC)CCCCC1>>C1(=CC=CC)CCC=CC1.[HH],Dehydrogenation,73.86116415811952,112.91253729281016,130.97894729059414,-1023739.2242595013,-1023626.3117222085,420.0264855169141,551.0054328075082,C1(=CC=CC)CCCCC1,,,C1(=CC=CC)CCC=CC1,[HH],,10,2,0,1,0,0,1,0,1,0,A
1016,C1(=CC=CC)CCCCC1.[HH]>>C1(=C)CCCCC1.C(=C)C,Hydrogenolysis,-20.68971334189463,-6.815982872038148,46.53272000622667,-1026794.7331482513,-1026801.5491311233,550.7064855169141,597.2392055231408,C1(=CC=CC)CCCCC1,[HH],,C1(=C)CCCCC1,C(=C)C,,10,2,0,1,0,0,1,0,0,0,D
1017,C1(=CC=CC)CCCCC1.[HH]>>C1(=CC=C)CCCCC1.C,Hydrogenolysis,-45.8816574325339,-38.82646112923976,23.663244351145863,-1026794.7331482513,-1026833.5596093806,550.7064855169141,574.36972986806,C1(=CC=CC)CCCCC1,[HH],,C1(=CC=C)CCCCC1,C,,10,2,0,1,0,0,1,0,0,0,D
1018,C1(=CC=CC)CCCCC1.[HH]>>C1(CC=CC)CCCCC1,Hydrogenation,-66.88479394722881,-105.24179993174039,-128.65002845719124,-1026794.7331482513,-1026899.974948183,550.7064855169141,422.05645705972285,C1(=CC=CC)CCCCC1,[HH],,C1(CC=CC)CCCCC1,,,10,2,0,1,0,0,1,0,0,0,D
1019,C1(=CC=CC)CCCCC1.[HH]>>C1(=CCCC)CCCCC1,Hydrogenation,-58.84464852260645,-94.23111759498715,-118.68679883407918,-1026794.7331482513,-1026888.9642658463,550.7064855169141,432.0196866828349,C1(=CC=CC)CCCCC1,[HH],,C1(=CCCC)CCCCC1,,,10,2,0,1,0,0,1,0,0,0,D
1020,C1(C=CC=CC1)CCCC>>c1(ccccc1)CCCC.[HH],Dehydrogenation,-62.46490638193421,-30.188392205163836,108.25595900308696,-1023730.7500663367,-1023760.9384585419,432.7124742494363,540.9684332525233,C1(C=CC=CC1)CCCC,,,c1(ccccc1)CCCC,[HH],,10,2,0,1,0,1,1,0,1,1,D
1021,C1(C=CC=CC1)CCCC>>C1(=CCCC)C=CC=CC1.[HH],Dehydrogenation,33.30245979307543,66.60439481458161,111.69523736879484,-1023730.7500663367,-1023664.1456715221,432.7124742494363,544.4077116182311,C1(C=CC=CC1)CCCC,,,C1(=CCCC)C=CC=CC1,[HH],,10,2,0,1,0,0,1,0,0,0,B
1022,C1(C=CC=CC1)CCCC>>C1(C=CCC)C=CC=CC1.[HH],Dehydrogenation,81.82216118756017,116.26907545863651,115.53551658922134,-1023730.7500663367,-1023614.4809908781,432.7124742494363,548.2479908386576,C1(C=CC=CC1)CCCC,,,C1(C=CCC)C=CC=CC1,[HH],,10,2,0,1,0,0,1,0,0,0,A
1023,C1(C=CC=CC1)CCCC>>C1(CC=CC)C=CC=CC1.[HH],Dehydrogenation,67.98182845678815,102.69570980512071,116.43092855385731,-1023730.7500663367,-1023628.0543565316,432.7124742494363,549.1434028032936,C1(C=CC=CC1)CCCC,,,C1(CC=CC)C=CC=CC1,[HH],,10,2,0,1,0,0,1,0,0,0,A
1024,C1(C=CC=CC1)CCCC>>C1(C=CC=CC1)CCC=C.[HH],Dehydrogenation,88.2703096074772,123.14057393372059,116.95543963187453,-1023730.7500663367,-1023607.609492403,432.7124742494363,549.6679138813108,C1(C=CC=CC1)CCCC,,,C1(C=CC=CC1)CCC=C,[HH],,10,2,0,1,0,0,1,0,0,0,A
1025,C1(C=CC=CC1)CCCC.[HH]>>C1(C=CC=CC1)C.C(C)C,Hydrogenolysis,-52.23299338390149,-39.32879629533272,43.280889111416286,-1026786.2589550867,-1026825.587751382,563.3924742494363,606.6733633608526,C1(C=CC=CC1)CCCC,[HH],,C1(C=CC=CC1)C,C(C)C,,10,2,0,1,0,0,1,0,0,0,D
1026,C1(C=CC=CC1)CCCC.[HH]>>C1=CC(CC)CC=C1.CC,Hydrogenolysis,-50.257892472337176,-41.0827151206322,30.77369562872707,-1026786.2589550867,-1026827.3416702073,563.3924742494363,594.1661698781634,C1(C=CC=CC1)CCCC,[HH],,C1=CC(CC)CC=C1,CC,,10,2,0,1,0,0,1,0,0,0,D
1027,C1(C=CC=CC1)CCCC.[HH]>>C1(C=CC=CC1)CCC.C,Hydrogenolysis,-57.68566276895033,-51.614664224674925,20.362228892421285,-1026786.2589550867,-1026837.8736193114,563.3924742494363,583.7547031418576,C1(C=CC=CC1)CCCC,[HH],,C1(C=CC=CC1)CCC,C,,10,2,0,1,0,0,1,0,0,0,D
1028,C1(C=CC=CC1)CCCC.[HH]>>C1(CCCC)CCC=CC1,Hydrogenation,-74.3009354213163,-114.08363322739024,-133.43182225750104,-1026786.2589550867,-1026900.3425883141,563.3924742494363,429.96065199193526,C1(C=CC=CC1)CCCC,[HH],,C1(CCCC)CCC=CC1,,,10,2,0,1,0,0,1,0,0,0,D
1029,C1(C=CC=CC1)CCCC.[HH]>>C1(CCCC)C=CCCC1,Hydrogenation,-69.8509041500374,-109.57412933674641,-133.23235011473759,-1026786.2589550867,-1026895.8330844234,563.3924742494363,430.1601241346987,C1(C=CC=CC1)CCCC,[HH],,C1(CCCC)C=CCCC1,,,10,2,0,1,0,0,1,0,0,0,D
1030,C(=CCC=CC=CCC)C>>C(=C)C=CC=CCC=CC.[HH],Dehydrogenation,66.35384615188815,103.08890831482131,123.21000222348869,-1023661.9350538028,-1023558.846145488,463.0521569554146,586.2621591789033,C(=CCC=CC=CCC)C,,,C(=C)C=CC=CCC=CC,[HH],,10,3,0,0,0,0,0,0,0,0,A
1031,C(=CCC=CC=CCC)C.[HH]>>C(=C)CC=CC=CCC.C,Hydrogenolysis,-47.57474679604,-41.04540248133708,21.899528139201493,-1026717.4439425528,-1026758.4893450341,593.7321569554147,615.6316850946162,C(=CCC=CC=CCC)C,[HH],,C(=C)CC=CC=CCC,C,,10,3,0,0,0,0,0,0,0,0,D
1032,C(=CCC=CC=CCC)C.[HH]>>C(=C)C.C(=CC=CCC)C,Hydrogenolysis,-48.611341191130215,-31.60212115943432,57.049203527405325,-1026717.4439425528,-1026749.0460637122,593.7321569554147,650.78136048282,C(=CCC=CC=CCC)C,[HH],,C(=C)C,C(=CC=CCC)C,,10,3,0,0,0,0,0,0,0,0,D
1033,C(=CCC=CC=CCC)C.[HH]>>C(=CC)C.C(=C)C=CCC,Hydrogenolysis,-46.477575525082116,-30.276670459890738,54.338101845350934,-1026717.4439425528,-1026747.7206130127,593.7321569554147,648.0702588007656,C(=CCC=CC=CCC)C,[HH],,C(=CC)C,C(=C)C=CCC,,10,3,0,0,0,0,0,0,0,0,D
1034,C(=CCC=CC=CCC)C.[HH]>>C(=C)CC=CC.C(=C)CC,Hydrogenolysis,-19.393758398339845,-2.5840242040576413,56.38012475023379,-1026717.4439425528,-1026720.0279667568,593.7321569554147,650.1122817056485,C(=CCC=CC=CCC)C,[HH],,C(=C)CC=CC,C(=C)CC,,10,3,0,0,0,0,0,0,0,0,D
1035,C(=CCC=CC=CCC)C.[HH]>>C(=C)C=CCC=CC.CC,Hydrogenolysis,-37.95011681221435,-27.83465476206038,33.927425960603614,-1026717.4439425528,-1026745.2785973148,593.7321569554147,627.6595829160183,C(=CCC=CC=CCC)C,[HH],,C(=C)C=CCC=CC,CC,,10,3,0,0,0,0,0,0,0,0,D
1036,C(=CCC=CC=CCC)C.[HH]>>C(=CC=CCC=CC)C.C,Hydrogenolysis,-61.54953261350022,-52.291966538876295,31.05002875942955,-1026717.4439425528,-1026769.7359090917,593.7321569554147,624.7821857148442,C(=CCC=CC=CCC)C,[HH],,C(=CC=CCC=CC)C,C,,10,3,0,0,0,0,0,0,0,0,D
1037,C(=CCC=CC=CCC)C.[HH]>>C(=CCC)C=CCCCC,Hydrogenation,-76.57152394788041,-112.426870446885,-120.25942142882644,-1026717.4439425528,-1026829.8708129997,593.7321569554147,473.4727355265882,C(=CCC=CC=CCC)C,[HH],,C(=CCC)C=CCCCC,,,10,3,0,0,0,0,0,0,0,0,D
1038,C(=CCC=CC=CCC)C.[HH]>>C(=CCCCC=CCC)C,Hydrogenation,-64.44279172356327,-99.10628201044165,-116.26191610557896,-1026717.4439425528,-1026816.5502245632,593.7321569554147,477.4702408498357,C(=CCC=CC=CCC)C,[HH],,C(=CCCCC=CCC)C,,,10,3,0,0,0,0,0,0,0,0,D
1039,C(=CCC=CC=CCC)C.[HH]>>C(=CCC=CCCCC)C,Hydrogenation,-63.95512835031133,-99.56235738482792,-119.42723137520238,-1026717.4439425528,-1026817.0062999376,593.7321569554147,474.3049255802123,C(=CCC=CC=CCC)C,[HH],,C(=CCC=CCCCC)C,,,10,3,0,0,0,0,0,0,0,0,D
1040,C(=CCC=CC=CCC)C>>C1(=CCC=CC1=CCC)C.[HH],CyclizationA,-22.527886148628866,3.2559557777130976,86.47942957015584,-1023661.9350538028,-1023658.6790980251,463.0521569554146,549.5315865255704,C(=CCC=CC=CCC)C,,,C1(=CCC=CC1=CCC)C,[HH],,10,3,0,0,0,0,0,0,0,0,C
1041,C(=CCC=CC=CCC)C>>C1(=CC=CCC1=CC)CC.[HH],CyclizationA,-37.36581495854337,-12.842394953942858,82.25195373000338,-1023661.9350538028,-1023674.7774487567,463.0521569554146,545.304110685418,C(=CCC=CC=CCC)C,,,C1(=CC=CCC1=CC)CC,[HH],,10,3,0,0,0,0,0,0,0,0,D
1042,C(=CCC=CC=CCC)C>>C(=CC1C(C=CC=C1)C)C.[HH],CyclizationA,1.117803854532898,24.032794858678244,76.85725642846,-1023661.9350538028,-1023637.9022589441,463.0521569554146,539.9094133838746,C(=CCC=CC=CCC)C,,,C(=CC1C(C=CC=C1)C)C,[HH],,10,3,0,0,0,0,0,0,0,0,C
1043,C(=CCC=CC=CCC)C>>C1(=CC=CCC1)CC=CC.[HH],CyclizationA,2.1224763490102596,28.45995007327292,88.3363197191436,-1023661.9350538028,-1023633.4751037295,463.0521569554146,551.3884766745582,C(=CCC=CC=CCC)C,,,C1(=CC=CCC1)CC=CC,[HH],,10,3,0,0,0,0,0,0,0,0,C
1044,C(=CCC=CC=CCC)C>>C1(=CCC=CC1)C=CCC.[HH],CyclizationA,5.943590411429998,32.64901204849593,89.57042306579217,-1023661.9350538028,-1023629.2860417543,463.0521569554146,552.6225800212068,C(=CCC=CC=CCC)C,,,C1(=CCC=CC1)C=CCC,[HH],,10,3,0,0,0,0,0,0,0,0,C
1045,C(=CCC=CCC=CC)C.[HH]>>C(=C)CC=CCC=CC.C,Hydrogenolysis,-46.16285243603834,-41.24004287132993,16.51118418483452,-1026699.5304896851,-1026740.7705325565,600.7171948296455,617.22837901448,C(=CCC=CCC=CC)C,[HH],,C(=C)CC=CCC=CC,C,,10,3,0,0,0,0,0,0,0,0,D
1046,C(=CCC=CCC=CC)C.[HH]>>C(=C)C.C(=CCC=CC)C,Hydrogenolysis,-47.142579595958665,-32.528470187680796,49.01596313358334,-1026699.5304896851,-1026732.0589598728,600.7171948296455,649.7331579632288,C(=CCC=CCC=CC)C,[HH],,C(=C)C,C(=CCC=CC)C,,10,3,0,0,0,0,0,0,0,0,D
1047,C(=CCC=CCC=CC)C.[HH]>>C(=CC)C.C(=C)CC=CC,Hydrogenolysis,-48.514127095133645,-32.019845738541335,55.32209074825528,-1026699.5304896851,-1026731.5503354237,600.7171948296455,656.0392855779007,C(=CCC=CCC=CC)C,[HH],,C(=CC)C,C(=C)CC=CC,,10,3,0,0,0,0,0,0,0,0,D
1048,C(=CCC=CCC=CC)C.[HH]>>C(=CCC=CCCCC)C,Hydrogenation,-79.78599217576078,-117.47581025247928,-126.41226924943317,-1026699.5304896851,-1026817.0062999376,600.7171948296455,474.3049255802123,C(=CCC=CCC=CC)C,[HH],,C(=CCC=CCCCC)C,,,10,3,0,0,0,0,0,0,0,0,D
1049,C(=CCC=CCC=CC)C.[HH]>>C(=CCCCCC=CC)C,Hydrogenation,-79.57777454152989,-117.45066916721407,-127.02631100346866,-1026699.5304896851,-1026816.9811588523,600.7171948296455,473.6908838261768,C(=CCC=CCC=CC)C,[HH],,C(=CCCCCC=CC)C,,,10,3,0,0,0,0,0,0,0,0,D
1050,C(=CCC=CCC=CC)C>>C1(=CCC=CC1C=CC)C.[HH],CyclizationA,-3.505756354313185,18.978741298546083,75.41337465322579,-1023644.0216009351,-1023625.0428596366,470.0371948296455,545.4505694828713,C(=CCC=CCC=CC)C,,,C1(=CCC=CC1C=CC)C,[HH],,10,3,0,0,0,0,0,0,0,0,C
1051,C(=CCC=CCC=CC)C>>C1(=CC)C(=CC)CC=CC1.[HH],CyclizationA,7.6532561113480675,31.15016326098703,78.80901274405153,-1023644.0216009351,-1023612.8714376742,470.0371948296455,548.846207573697,C(=CCC=CCC=CC)C,,,C1(=CC)C(=CC)CC=CC1,[HH],,10,3,0,0,0,0,0,0,0,0,C
1052,C(=CCC=CCC=CC)C>>C1(=CCC=CC1)CC=CC.[HH],CyclizationA,-1.7024127031792666,22.254303553374484,80.35122004545951,-1023644.0216009351,-1023621.7672973818,470.0371948296455,550.388414875105,C(=CCC=CCC=CC)C,,,C1(=CCC=CC1)CC=CC,[HH],,10,3,0,0,0,0,0,0,0,0,C
1053,C(=C)CCC=CCC=CC>>C(=C)C=CC=CCC=CC.[HH],Dehydrogenation,40.86090244946109,76.7114745809231,120.24340812162336,-1023635.5576200689,-1023558.846145488,466.0187510572799,586.2621591789033,C(=C)CCC=CCC=CC,,,C(=C)C=CC=CCC=CC,[HH],,10,3,0,0,0,0,0,0,0,0,B
1054,C(=C)CCC=CCC=CC.[HH]>>C=C.C(=CCC=CCC)C,Hydrogenolysis,-39.27172955117551,-28.56721356336493,35.90312254841717,-1026691.0665088189,-1026719.6337223822,596.6987510572799,632.601873605697,C(=C)CCC=CCC=CC,[HH],,C=C,C(=CCC=CCC)C,,10,3,0,0,0,0,0,0,0,0,D
1055,C(=C)CCC=CCC=CC.[HH]>>C(=C)C.C(=CCC=CC)C,Hydrogenolysis,-56.80465947293632,-40.99245105392765,53.03440690594891,-1026691.0665088189,-1026732.0589598728,596.6987510572799,649.7331579632288,C(=C)CCC=CCC=CC,[HH],,C(=C)C,C(=CCC=CC)C,,10,3,0,0,0,0,0,0,0,0,D
1056,C(=C)CCC=CCC=CC.[HH]>>C(=C)CC.C(=C)CC=CC,Hydrogenolysis,-44.886702100766946,-28.961457937955856,53.41353064836858,-1026691.0665088189,-1026720.0279667568,596.6987510572799,650.1122817056485,C(=C)CCC=CCC=CC,[HH],,C(=C)CC,C(=C)CC=CC,,10,3,0,0,0,0,0,0,0,0,D
1057,C(=C)CCC=CCC=CC.[HH]>>C(=C)CCC=C.C(=CC)C,Hydrogenolysis,-47.435380065964196,-32.26777070120443,50.872411084218584,-1026691.0665088189,-1026723.3342795201,596.6987510572799,647.5711621414985,C(=C)CCC=CCC=CC,[HH],,C(=C)CCC=C,C(=CC)C,,10,3,0,0,0,0,0,0,0,0,D
1058,C(=C)CCC=CCC=CC.[HH]>>C(=C)CCC=CC.C(=C)C,Hydrogenolysis,-48.9372964710332,-32.109972562408075,56.43912094122129,-1026691.0665088189,-1026723.1764813813,596.6987510572799,653.1378719985012,C(=C)CCC=CCC=CC,[HH],,C(=C)CCC=CC,C(=C)C,,10,3,0,0,0,0,0,0,0,0,D
1059,C(=C)CCC=CCC=CC.[HH]>>C(=C)CC=CCCC=C.C,Hydrogenolysis,-45.25399212815056,-39.43733457196504,19.509165038354922,-1026691.0665088189,-1026730.5038433908,596.6987510572799,616.2079160956348,C(=C)CCC=CCC=CC,[HH],,C(=C)CC=CCCC=C,C,,10,3,0,0,0,0,0,0,0,0,D
1060,C(=C)CCC=CCC=CC.[HH]>>C(=CCC=CCCCC)C,Hydrogenation,-89.44807205273844,-125.93979111872613,-122.3938254770676,-1026691.0665088189,-1026817.0062999376,596.6987510572799,474.3049255802123,C(=C)CCC=CCC=CC,[HH],,C(=CCC=CCCCC)C,,,10,3,0,0,0,0,0,0,0,0,D
1061,C(=C)CCC=CCC=CC.[HH]>>C(=C)CCCCCC=CC,Hydrogenation,-83.96789121207112,-123.00105351477396,-130.91786786081786,-1026691.0665088189,-1026814.0675623337,596.6987510572799,465.780883196462,C(=C)CCC=CCC=CC,[HH],,C(=C)CCCCCC=CC,,,10,3,0,0,0,0,0,0,0,0,D
1062,C(=C)CCC=CCC=CC.[HH]>>C(=C)CCC=CCCCC,Hydrogenation,-64.84197274543145,-102.29530913475901,-125.61910578342298,-1026691.0665088189,-1026793.3618179536,596.6987510572799,471.0796452738569,C(=C)CCC=CCC=CC,[HH],,C(=C)CCC=CCCCC,,,10,3,0,0,0,0,0,0,0,0,D
